u1,u2,u3,u4,u5,u6,u7
0.35453702,0.69740711,0.67417663,0.37670588,0.73406256,0.5414738,0.5188807
0.3555756,0.65792296,0.67760248,0.37666168,0.73998452,0.55472826,0.5188807
0.3566148,0.67009472,0.68050576,0.37661747,0.72744537,0.52449024,0.50309818
0.35765338,0.686935,0.68103831,0.37657355,0.71387717,0.4734097,0.44197978
0.33956391,0.68467076,0.67696865,0.37652934,0.70015653,0.43886672,0.4016062
0.31669181,0.6582222,0.66927401,0.37648541,0.68643719,0.40992755,0.40092928
0.2938197,0.686935,0.67341964,0.37644121,0.67271654,0.41754378,0.3878631
0.29942278,0.69167575,0.62024893,0.376397,0.6609896,0.4055772,0.37753582
0.31226786,0.68919924,0.60255989,0.37635308,0.69848481,0.50095614,0.46287213
0.32511359,0.68042531,0.60342125,0.37630887,0.73598003,0.5652176,0.547686
0.33399264,0.68297258,0.72037171,0.37626494,0.75746652,0.56162152,0.55182038
0.34273432,0.71225733,0.74243121,0.37622074,0.75129485,0.57206704,0.54479956
0.35147664,0.7035689,0.8039231,0.37617653,0.72717464,0.52600191,0.4914084
0.36021896,0.70236013,0.83076398,0.3761326,0.70719953,0.50396382,0.45890437
0.36896064,0.68516017,0.82675072,0.3760884,0.70324761,0.51088368,0.4711409
0.37770296,0.70448285,0.88074479,0.37604447,0.702923,0.51093532,0.47808708
0.38644527,0.70478505,0.8800442,0.37600027,0.70871616,0.4758243,0.47478061
0.39518696,0.69174651,0.8811043,0.37595606,0.71450801,0.53454298,0.47499931
0.40392927,0.6802322,0.87648598,0.37591213,0.72029986,0.547051,0.49325342
0.41267159,0.6683818,0.8749812,0.37586793,0.7260917,0.53777287,0.49714308
0.39504068,0.66740593,0.8759262,0.375824,0.72879246,0.51316996,0.47588103
0.37081646,0.65381902,0.86869657,0.3757798,0.72621787,0.51096819,0.49984205
0.34659287,0.70632255,0.88363119,0.37573587,0.72459873,0.49855562,0.46651011
0.32236866,0.70134152,0.87656617,0.37569166,0.72667786,0.53533011,0.49077488
0.31313027,0.66579915,0.87836907,0.37564746,0.72875567,0.51615417,0.49958691
0.32120988,0.65296993,0.88025254,0.37560353,0.73083479,0.52012895,0.49985594
0.32929013,0.67391562,0.87915484,0.37555933,0.7329126,0.5226969,0.50192313
0.33736975,0.69614527,0.87192406,0.3755154,0.73499173,0.53794814,0.51130099
0.35342849,0.71092326,0.87433739,0.37547119,0.73755055,0.58418228,0.51478797
0.36978615,0.70533194,0.87343844,0.37542699,0.75199534,0.60654899,0.5727943
0.38614382,0.71617111,0.88125585,0.37538306,0.76643882,0.60971629,0.58460558
0.40250211,0.7042411,0.86920763,0.37533886,0.7808823,0.63109713,0.60831841
0.41885977,0.6954259,0.87942917,0.37529493,0.79532709,0.62342457,0.61445923
0.43521743,0.69214305,0.87600331,0.37525072,0.79057875,0.60264463,0.56298252
0.45157509,0.68835015,0.88294058,0.37520652,0.78301925,0.56759464,0.53031881
0.46793275,0.68934075,0.8800254,0.37516259,0.77545975,0.55494421,0.53169694
0.4236227,0.65587099,0.87958993,0.37480978,0.69416228,0.37481965,0.33689321
0.35786834,0.69177009,0.8775173,0.37476558,0.64872118,0.35201164,0.29776931
0.29211462,0.70010326,0.8760601,0.37472165,0.61909562,0.35539333,0.30576037
0.25552357,0.69866158,0.8760977,0.37467744,0.6030054,0.35117757,0.32539955
0.25263681,0.68401036,0.8693212,0.37463352,0.58691387,0.39783109,0.34247515
0.24975006,0.66754598,0.88067842,0.37458931,0.57082365,0.38121215,0.34247515
0.2468633,0.67051926,0.87852062,0.37454511,0.55473343,0.39310674,0.34247515
0.24397654,0.70439293,0.87945756,0.37450118,0.53845658,0.3936388,0.32810374
0.24108978,0.69967135,0.86655757,0.37445697,0.52145954,0.42018059,0.3454744
0.23820302,0.71297375,0.88267546,0.37441305,0.51816343,0.46222713,0.41413952
0.24865488,0.70022856,0.87781082,0.37434011,0.56781404,0.51834499,0.49341137
0.27435015,0.68500981,0.87401587,0.37420003,0.61746596,0.58780652,0.5336704
0.30004605,0.65252623,0.88149258,0.37405969,0.66711789,0.59417242,0.54045864
0.32574195,0.65312029,0.88095505,0.37391961,0.68400585,0.58441231,0.54309166
0.35143721,0.65958576,0.87564343,0.37377954,0.69609422,0.56255575,0.51637785
0.37713311,0.66325925,0.88005379,0.37363919,0.69354722,0.54934197,0.52427865
0.37585668,0.6812744,0.85819112,0.37349912,0.68489296,0.53056664,0.46386841
0.37357029,0.71065202,0.87908846,0.37335904,0.6762387,0.49801261,0.46204595
0.37128327,0.72201892,0.94203564,0.37321869,0.67621373,0.52199271,0.45692223
0.36899689,0.74166739,0.95689467,0.37307862,0.67745174,0.53930645,0.46471889
0.36670987,0.71816263,0.95418975,0.37293855,0.67868976,0.51941849,0.4611972
0.36442285,0.68988323,0.95329809,0.37279847,0.67992777,0.46603759,0.41927365
0.36213647,0.67632138,0.95984783,0.37265812,0.67708376,0.43517206,0.4180014
0.35984945,0.68574392,0.95369558,0.37251805,0.66735314,0.46322082,0.41707629
0.35671084,0.69148706,0.95309934,0.37237798,0.65762252,0.48058777,0.41845441
0.34789602,0.67573173,0.95190879,0.37223763,0.6478919,0.46325055,0.41748417
0.33908183,0.67962339,0.95431099,0.37209755,0.63816128,0.44615589,0.37462162
0.33026765,0.68137022,0.94953153,0.37195748,0.62843065,0.46475283,0.39792482
0.32145283,0.70626064,0.94909606,0.37181713,0.62052551,0.43512198,0.37449145
0.31263865,0.71819654,0.94781841,0.37167706,0.61339314,0.42968249,0.36165264
0.30382446,0.69804392,0.94776278,0.37153698,0.60647499,0.42618187,0.37834291
0.29500964,0.69640029,0.95265006,0.37139691,0.60040321,0.42500978,0.35973645
0.29945585,0.69047287,0.95484239,0.37125656,0.59433143,0.42107726,0.37346045
0.30727534,0.66144757,0.95535191,0.37111649,0.58825965,0.41848896,0.38330174
0.3150942,0.66898913,0.9532037,0.37097641,0.58218787,0.39963538,0.33838242
0.3229137,0.67731198,0.9535751,0.37083606,0.55956194,0.38997074,0.34588575
0.33073256,0.68436414,0.95069599,0.37069599,0.56296844,0.41252367,0.34503527
0.32820386,0.65982162,0.95420702,0.37055592,0.5801232,0.42292068,0.39204261
0.31961164,0.63717185,0.86024494,0.37041557,0.59727664,0.45560302,0.41357716
0.30242783,0.63957466,0.84360679,0.37013542,0.58701901,0.40854889,0.35190161
0.29383624,0.67466595,0.85806834,0.36999535,0.5530788,0.38563448,0.33158724
0.27361558,0.65589605,0.85486924,0.369855,0.5191386,0.36103782,0.31009609
0.26325276,0.66561194,0.75057245,0.36901401,0.48881649,0.52596905,0.44464405
0.26593664,0.65767088,0.75127266,0.36887393,0.50731176,0.45907547,0.40039643
0.26210289,0.66291136,0.74416504,0.36873386,0.50244908,0.37666463,0.3433777
0.29748937,0.7220484,0.82603171,0.36775279,0.52949479,0.55816159,0.48306326
0.33199563,0.71451862,0.83325289,0.36761244,0.62071608,0.62723659,0.58896734
0.36432237,0.65509266,0.82030571,0.36747237,0.66354053,0.5652176,0.52415716
0.38248051,0.65737164,0.82305054,0.3673323,0.68589835,0.49806738,0.4609976
0.40063866,0.67579954,0.82126184,0.36719222,0.70825618,0.51072563,0.4609976
0.41879617,0.69235974,0.83620567,0.36705187,0.72995819,0.53596858,0.48397102
0.43695432,0.67467037,0.8218009,0.3669118,0.7354504,0.57007965,0.5330282
0.43620322,0.67978849,0.82767845,0.36677173,0.74094391,0.59480619,0.53042642
0.41335274,0.67702895,0.82583296,0.36663138,0.72793558,0.52805815,0.49709101
0.39050162,0.65957839,0.82503798,0.3664913,0.70773968,0.4883198,0.41689578
0.4023005,0.70628422,0.82339124,0.36635123,0.70074925,0.4845062,0.41689578
0.45550933,0.70478947,0.82686429,0.36621088,0.71031559,0.49664491,0.45781089
0.4266163,0.69375573,0.82563422,0.36607081,0.74576454,0.5807333,0.51408676
0.45405736,0.69025913,0.81872497,0.36593073,0.74860724,0.58485674,0.56415757
0.43274916,0.69094459,0.83078239,0.36508974,0.64922716,0.40103751,0.34247515
0.39328089,0.72203218,0.82925881,0.36494967,0.66687344,0.46877142,0.41744772
0.41754391,0.71709832,0.82976028,0.47915836,0.68451972,0.50608892,0.43248563
0.44180756,0.71052083,0.82733774,0.48063783,0.70529651,0.54845938,0.49476346
0.46554588,0.66655685,0.82943876,0.48211758,0.73817481,0.59812059,0.55117644
0.45618093,0.65526955,0.82558664,0.486556,0.71648199,0.48966402,0.43474895
0.38055855,0.65122311,0.82854901,0.48803547,0.66203047,0.38866876,0.36137493
0.30493681,0.68799636,0.82883293,0.48951494,0.6167957,0.36900928,0.30814866
0.31574546,0.71220427,0.8349756,0.49099442,0.61237592,0.39523966,0.30319677
0.34929901,0.72673756,0.82535951,0.49247389,0.64254952,0.49525374,0.41072544
0.38285257,0.71968245,0.83072599,0.49395336,0.69312141,0.52851353,0.46614909
0.20184793,0.64735651,0.83062163,0.49691231,0.62846877,0.49014287,0.41181198
0.21395782,0.67600297,0.82805675,0.49839178,0.65415293,0.40426741,0.37867964
0.22606706,0.66103629,0.82872896,0.49987125,0.65547242,0.50785566,0.40499424
0.21527559,0.72426694,0.82229316,0.501351,0.6490918,0.49551821,0.4242429
0.20701917,0.67510966,0.8218197,0.50283048,0.64459184,0.49859944,0.4232553
0.23218719,0.64649268,0.83470089,0.50430995,0.61867901,0.41965635,0.37366353
0.19637651,0.65580023,0.7967963,0.50578942,0.59276748,0.42899394,0.34935537
0.16056583,0.66011939,0.81987983,0.5072689,0.55428527,0.38131543,0.33830258
0.12475514,0.69992342,0.83095275,0.50874837,0.49460308,0.38010109,0.28639194
0.20151531,0.68663281,0.6785421,0.5220639,0.53662585,0.5554794,0.46652573
0.2742344,0.67004755,0.67043808,0.52354338,0.64773419,0.67605433,0.61611854
0.3409173,0.65694857,0.72847343,0.52502285,0.72472095,0.70827661,0.66635772
0.40603885,0.6650105,0.72658996,0.40273798,0.7441638,0.71173028,0.65730442
0.47115977,0.67983567,0.7178544,0.38561366,0.76360532,0.6918079,0.66563741
0.4738411,0.6541448,0.95319411,0.29192531,0.65135623,0.36416131,0.32559221
0.36505821,0.6474538,0.94826348,0.29181701,0.58922298,0.22094424,0.20599885
0.24146947,0.66445623,0.92241363,0.29170871,0.52649833,0.18146096,0.14953206
0.23840654,0.6791163,0.49698583,0.2908423,0.4758029,0.43364787,0.41965203
0.24614463,0.69535514,0.50118748,0.290734,0.48239906,0.40995884,0.37220382
0.25388208,0.69866453,0.50188807,0.29062569,0.48899523,0.43836909,0.38687724
0.26162017,0.65677168,0.49975867,0.29051739,0.4955927,0.43836909,0.40862701
0.26935762,0.65721538,0.49901242,0.29040909,0.50218886,0.43091404,0.40862701
0.27709571,0.6651756,0.50271451,0.29030079,0.50878634,0.43091404,0.40331063
0.28483317,0.66768012,0.50810901,0.29019249,0.50003614,0.40457256,0.3607848
0.29257126,0.67172214,0.50030195,0.29008419,0.48903728,0.42159836,0.37288074
0.30030871,0.69277544,0.50167053,0.28997589,0.49555722,0.40671956,0.38175352
0.3080468,0.66950065,0.4999954,0.28986759,0.51690176,0.4352503,0.40862701
0.31578425,0.6883133,0.49789745,0.28975928,0.53824762,0.46036336,0.42573558
0.32460416,0.66686199,0.49664475,0.28965098,0.55959217,0.44906342,0.41442938
0.33648636,0.67733409,0.50326969,0.28954268,0.58093671,0.47525938,0.44192424
0.34836856,0.68937466,0.50410381,0.28943438,0.60228125,0.45224481,0.41404753
0.36025076,0.69151065,0.50035951,0.28932608,0.6236258,0.49770433,0.45484115
0.37213296,0.69702973,0.50716939,0.3189404,0.64578649,0.52973726,0.49202283
0.38401516,0.69659634,0.52870593,0.366178,0.67109477,0.54584761,0.51273987
0.39589736,0.69207376,0.57439072,0.36753094,0.66589828,0.53368543,0.47891326
0.39837899,0.6636322,0.59597293,0.36716515,0.64814029,0.48178176,0.44680323
0.38987326,0.65845364,0.60243712,0.36679908,0.6303823,0.43711719,0.40189779
0.38136817,0.65565577,0.60809673,0.36643328,0.61472972,0.39566374,0.36176893
0.37286307,0.68939972,0.60533311,0.36606722,0.60087765,0.41681142,0.36176893
0.36435798,0.69585781,0.60022253,0.36570115,0.59265709,0.45622428,0.37478998
0.35585289,0.67581723,0.60189767,0.36533535,0.60619769,0.47507003,0.43356522
0.34734779,0.67012125,0.60543708,0.36496928,0.6197396,0.48881899,0.43459968
0.3388427,0.66103629,0.59864178,0.36460349,0.63328019,0.44387744,0.43563415
0.33033761,0.66985591,0.60414985,0.36423742,0.62931382,0.45328075,0.43161605
0.32183252,0.67469396,0.63312052,0.36387135,0.62278206,0.44350656,0.41534755
0.32742287,0.68143655,0.62533111,0.36350556,0.61625161,0.44799305,0.40181968
0.3335837,0.67320805,0.62989303,0.36313949,0.60971984,0.44524514,0.42558805
0.33974454,0.67098361,0.62534071,0.3627737,0.60318808,0.4458257,0.40035824
0.34590601,0.66639027,0.62775403,0.36240763,0.59665631,0.42258266,0.39826849
0.35206684,0.67584966,0.62468769,0.36204183,0.59012455,0.42719747,0.39266746
0.35822767,0.6812744,0.63056485,0.36167576,0.59260583,0.41743893,0.39358563
0.36438851,0.70180586,0.62964671,0.36130969,0.59884715,0.45576577,0.3945038
0.37054934,0.70916317,0.62385511,0.3609439,0.61087506,0.53331299,0.45858154
0.37671018,0.6861434,0.62442257,0.36057783,0.64526473,0.52786098,0.48167646
0.3807538,0.68060221,0.63157776,0.36021204,0.67965441,0.53388417,0.50869748
0.36997632,0.66779363,0.70126345,0.35984597,0.67147327,0.53559927,0.5045683
0.35919819,0.68622742,0.71798677,0.3594799,0.65705477,0.50510774,0.47183864
0.34842071,0.70462437,0.79979627,0.35911411,0.64003275,0.46585137,0.41658162
0.33764322,0.71594704,0.79334167,0.35874804,0.61294893,0.38838552,0.34790261
0.32686574,0.70272276,0.794998,0.35838224,0.59647889,0.42594401,0.3783082
0.31608826,0.69316461,0.80545588,0.35801617,0.58908762,0.44793046,0.3783082
0.30531077,0.71359583,0.8786246,0.35765038,0.58169634,0.45139195,0.3783082
0.29453265,0.72235207,0.87838825,0.35728431,0.56150044,0.40357886,0.3783082
0.28375516,0.69770488,0.81529911,0.40445312,0.51970635,0.37127208,0.33184933
0.27297768,0.63286449,0.75367678,0.46413127,0.50739982,0.38348904,0.33215481
0.26220019,0.64964433,0.81356643,0.50085315,0.50739982,0.42089104,0.38188717
0.24210864,0.69694866,0.80889171,0.54032455,0.47708297,0.46019436,0.37637466
0.24544822,0.73169058,0.93789998,0.55241976,0.49744972,0.468701,0.40983331
0.2487878,0.7295708,0.93555265,0.56451525,0.48612624,0.45325259,0.36887653
0.25212739,0.68825433,0.93148299,0.57661046,0.49793073,0.43836909,0.36904663
0.25042484,0.65235965,0.92765965,0.58870594,0.50973653,0.43524091,0.37655517
0.24739562,0.63551642,0.9260413,0.60080115,0.52154102,0.42138867,0.3661168
0.2443664,0.6458706,0.93560022,0.61289664,0.53334551,0.44796175,0.38389535
0.24133718,0.62295844,0.92305054,0.62499185,0.54515,0.44085567,0.39443611
0.2383086,0.63339812,0.93087716,0.63708734,0.55695449,0.44085567,0.37470493
0.23527938,0.67296335,0.92839017,0.6405527,0.56875898,0.44268188,0.37287032
0.23225016,0.6877266,0.93066883,0.64178518,0.58056347,0.44127975,0.37103398
0.22922094,0.68366099,0.94031331,0.64301794,0.57891278,0.44459259,0.37288247
0.22619172,0.66075326,0.94201684,0.64425042,0.57529074,0.39921756,0.35970174
0.2231625,0.65225057,0.94075799,0.6454829,0.5716687,0.43727055,0.35556736
0.22396575,0.65179507,0.92719578,0.64671538,0.56804666,0.43339906,0.38029555
0.25229211,0.64754962,0.9321832,0.64794786,0.55912693,0.44336103,0.38382071
0.2806191,0.65126438,0.9318141,0.64918061,0.55394357,0.4378699,0.3855425
0.33727244,0.60763503,0.70204883,0.59773059,0.68207392,0.58804438,0.52714946
0.36234634,0.65721538,0.70460412,0.52410643,0.71149577,0.60668357,0.55594955
0.36575907,0.63617683,0.71049126,0.52138702,0.71465257,0.56332097,0.52926178
0.36917115,0.64028223,0.71204362,0.51866733,0.71396129,0.50930942,0.4940744
0.37258387,0.67145238,0.69989104,0.51594792,0.71326868,0.49801261,0.45282082
0.37599596,0.67647763,0.70452854,0.51322851,0.71257739,0.50795268,0.46036581
0.37940868,0.68507614,0.7078224,0.51050909,0.7119597,0.48990971,0.45091678
0.38282077,0.65677905,0.69132775,0.5077894,0.71318194,0.51055662,0.45591033
0.38623285,0.66833758,0.69418231,0.50506999,0.71440287,0.47908392,0.45423019
0.38964558,0.67919885,0.6961122,0.50235058,0.71562511,0.54085724,0.47577515
0.39305766,0.65331193,0.70066721,0.49963117,0.71684604,0.53528786,0.49864964
0.39647038,0.6678408,0.69729815,0.49691148,0.71806828,0.52141058,0.491759
0.39988247,0.6634214,0.6910703,0.49419207,0.71928921,0.52857769,0.46587832
0.40329455,0.66524194,0.70064841,0.49147265,0.72051145,0.50621254,0.4624573
0.40670728,0.67020086,0.69455332,0.48875324,0.72173238,0.49969485,0.46670277
0.41011936,0.65653139,0.71078477,0.48603355,0.7223343,0.49372486,0.46875955
0.41353208,0.69093722,0.69756288,0.48331414,0.72188877,0.51097132,0.46438564
0.41694417,0.65666112,0.6978752,0.48059473,0.72144193,0.53340375,0.47983317
0.42035689,0.66558835,0.69460128,0.47787532,0.7209964,0.47883511,0.45348732
0.42376898,0.67131971,0.70112149,0.47515563,0.72055088,0.49876532,0.46150268
0.42718106,0.67543396,0.69298217,0.47266166,0.72010535,0.4801809,0.44496515
0.43059379,0.68258784,0.69760432,0.47042242,0.71965982,0.49072344,0.46651011
0.43400587,0.6600221,0.69885971,0.46818318,0.71921298,0.49609252,0.46651011
0.43741859,0.66460364,0.69779961,0.46594394,0.71915647,0.5058401,0.46651011
0.42324111,0.70467154,0.82480126,0.4637047,0.67933111,0.45272679,0.41164362
0.39900162,0.6892582,0.81380354,0.46146546,0.66236429,0.40854889,0.37305431
0.3747615,0.67053106,0.80880653,0.45922622,0.65858454,0.39544309,0.37128739
0.35052202,0.66260032,0.80328427,0.45698698,0.65480479,0.45672034,0.38575078
0.34361771,0.67997718,0.81204323,0.45474774,0.65121955,0.46885279,0.42268252
0.35630444,0.68267776,0.80954473,0.4525085,0.65243522,0.4607358,0.41440161
0.36899117,0.66781869,0.81245031,0.45026926,0.6555999,0.45221195,0.38044482
0.38167789,0.67610026,0.8111696,0.44803002,0.6620883,0.42660595,0.38708205
0.33023394,0.66495153,0.81245031,0.44579078,0.66147192,0.42954791,0.3905968
0.31904624,0.67419865,0.81207162,0.44355154,0.66085554,0.43857722,0.39546016
0.3098988,0.68484765,0.81557344,0.4413123,0.66024048,0.43261349,0.39996945
0.31369503,0.66196793,0.81047246,0.43907306,0.6596241,0.42486738,0.4031145
0.31749188,0.67997718,0.80069561,0.43683382,0.65900772,0.42752296,0.40741377
0.32128811,0.68198198,0.79528193,0.43459458,0.65870545,0.46894356,0.41689578
0.32508497,0.65260435,0.81143472,0.43235534,0.66615324,0.46164656,0.41689578
0.32888119,0.65660363,0.80933639,0.43011638,0.67359971,0.46142435,0.41467237
0.33267805,0.64549912,0.75787919,0.42787714,0.68104619,0.46213323,0.41303737
0.33647428,0.66287598,0.75719778,0.4256379,0.68493502,0.46284212,0.43354439
0.34027114,0.67437555,0.74983425,0.42339866,0.68282304,0.5051453,0.44708267
0.34406799,0.66365431,0.75426342,0.42115942,0.68071106,0.50004225,0.45122226
0.34786422,0.69802034,0.76263947,0.41892018,0.68430287,0.46487802,0.45498
0.35166108,0.67073154,0.76157975,0.41668094,0.70993709,0.52923337,0.49933871
0.3554573,0.64931413,0.73292178,0.4144417,0.71306235,0.48944181,0.45348732
0.35925416,0.63193138,0.68990623,0.41220246,0.70679343,0.49664491,0.45987288
0.36032835,0.65156658,0.69632399,0.40448434,0.69969917,0.45644962,0.44259942
0.35513422,0.65996313,0.6907108,0.39659354,0.67223422,0.4512652,0.41841276
0.34994009,0.6813938,0.69988183,0.38870274,0.64476927,0.42813326,0.39795433
0.3248134,0.6925956,0.69763885,0.38081194,0.63525287,0.43157285,0.37862062
0.29905899,0.68964737,0.68738893,0.37292114,0.633225,0.4465299,0.40117228
0.35707081,0.68422263,0.68847703,0.36503034,0.63119713,0.46819085,0.43191806
0.35126358,0.67238254,0.68842984,0.35955532,0.62917057,0.46626449,0.42268426
0.34545636,0.66183821,0.68833507,0.35964318,0.6271427,0.44967685,0.39888813
0.3396485,0.66147263,0.68826333,0.35973131,0.62524231,0.43023802,0.42682385
0.33384128,0.68205273,0.69195928,0.35981917,0.62382556,0.42526798,0.39641826
0.32803405,0.68941741,0.6842562,0.35990703,0.6224075,0.43385444,0.37331466
0.32222619,0.66841865,0.69136842,0.35999488,0.62098944,0.43769307,0.40967362
0.31641897,0.67819645,0.69366358,0.36008274,0.61957137,0.43272303,0.38960919
0.31061175,0.6619753,0.6907108,0.3601706,0.61815463,0.45058135,0.40575099
0.30480389,0.68198198,0.69435765,0.36025845,0.64840445,0.46043065,0.41965203
0.29899666,0.67942734,0.69808353,0.36034631,0.65073459,0.45328075,0.4345372
0.29318944,0.66357176,0.68915883,0.36043444,0.64703896,0.45415708,0.40888215
0.28738158,0.65870129,0.69937039,0.3605223,0.64334332,0.42612553,0.39017503
0.28157435,0.64916082,0.70159456,0.36061016,0.62539214,0.3936388,0.36261074
0.27576713,0.67974132,0.69505479,0.36069801,0.60149271,0.39252304,0.33906628
0.26995927,0.67497699,0.69347519,0.36078587,0.57759329,0.39076882,0.34237448
0.26797816,0.66447982,0.70006139,0.36087373,0.55369255,0.3890146,0.32947492
0.29027851,0.6610127,0.69082437,0.36096158,0.53944095,0.36062783,0.33158204
0.31257886,0.64680224,0.57079797,0.36104944,0.56247429,0.40914198,0.33620414
0.33487921,0.67997718,0.58510797,0.36113757,0.58550763,0.46322082,0.4122702
0.35717956,0.67741812,0.64043609,0.36122543,0.60698491,0.49276247,0.45934697
0.37947991,0.71554019,0.64015217,0.36131329,0.62244824,0.52087539,0.46595816
0.40178026,0.68549626,0.63602994,0.36140114,0.65837689,0.54198394,0.49049196
0.42408061,0.66967017,0.64181425,0.361489,0.69730594,0.57659891,0.53740558
0.4463816,0.68531937,0.64806934,0.36157686,0.7214577,0.58821652,0.527842
0.4506421,0.66299391,0.70056285,0.36298311,0.66142855,0.38044693,0.32171124
0.41401289,0.69664057,0.69680589,0.36307097,0.65006039,0.38212447,0.3577491
0.37738433,0.68031918,0.70195445,0.36315883,0.63869354,0.35387697,0.34422991
0.34267136,0.67958801,0.70754155,0.36324696,0.62741738,0.39443688,0.35726832
0.32011662,0.65812344,0.69872696,0.36333482,0.61843193,0.39543057,0.36701588
0.29756123,0.64695555,0.69973028,0.36342267,0.60944648,0.38162684,0.3429594
0.27500649,0.63215102,0.70211521,0.36351053,0.58602676,0.370269,0.33045384
0.25245174,0.66429113,0.70558864,0.36359839,0.54739209,0.36399856,0.32455428
0.23787549,0.66729832,0.70193028,0.36368624,0.54404867,0.39054348,0.33978658
0.24191657,0.68182277,0.70055365,0.3637741,0.54070525,0.3808491,0.34626239
0.24595765,0.70487644,0.69409867,0.36386196,0.54416695,0.36269346,0.32086423
0.24999809,0.6919234,0.64030372,0.36395009,0.54862485,0.38026697,0.35049745
0.25403917,0.68891621,0.64390031,0.36403795,0.546664,0.45860914,0.39806194
0.25808025,0.69008371,0.70313733,0.3641258,0.54376348,0.45660611,0.40712218
0.26212133,0.68309051,0.69921922,0.36421366,0.53725931,0.39830994,0.37179594
0.26616241,0.65734511,0.70546548,0.36430152,0.52475039,0.38418228,0.33595247
0.27020286,0.65955038,0.70203003,0.36438937,0.51224279,0.36574339,0.29555632
0.27424394,0.67491802,0.69743934,0.36447723,0.49973387,0.36694834,0.30916924
0.27828502,0.69129838,0.70636175,0.4685498,0.48722495,0.33658357,0.30665945
0.27890193,0.65695594,0.69841465,0.47271222,0.47471734,0.35408353,0.30082236
0.26436638,0.67416327,0.69805514,0.48103733,0.47586861,0.36213949,0.30717147
0.25709828,0.66991635,0.69588775,0.48519974,0.48036594,0.33938,0.31105939
0.24983019,0.67419865,0.69924991,0.48936216,0.48486195,0.3639657,0.3149473
0.24660381,0.69195878,0.70261514,0.49352485,0.48935927,0.37266326,0.32638715
0.25280726,0.67499025,0.70131908,0.49768727,0.49775988,0.40109385,0.33696263
0.25901007,0.67776011,0.69690987,0.50184969,0.50779015,0.40109385,0.33696263
0.26521351,0.66662613,0.70114029,0.5060121,0.52647073,0.42881398,0.37555195
0.27141696,0.65826495,0.70700824,0.51028862,0.54876021,0.42434158,0.37555195
0.27761977,0.65168303,0.70471309,0.51528789,0.5551921,0.3922711,0.37555195
0.28382322,0.65078825,0.69628524,0.52028715,0.55500679,0.39906421,0.3702078
0.28850156,0.65649602,0.70736813,0.52528642,0.55482148,0.39047619,0.35851627
0.28350077,0.66753861,0.69776163,0.53028568,0.54212857,0.37299031,0.35939106
0.27850062,0.67337315,0.70508717,0.53528495,0.52421681,0.36071702,0.32386348
0.27349983,0.67593221,0.69751569,0.54028421,0.51020703,0.36853825,0.3226971
0.26849967,0.65363034,0.70270185,0.54528348,0.50277633,0.3707948,0.34223041
0.26349889,0.64845325,0.70877814,0.55028274,0.50868909,0.40335039,0.35945528
0.25849873,0.65708566,0.7039419,0.55528201,0.51655743,0.406477,0.34002958
0.25349794,0.65338269,0.70148099,0.56028127,0.52408276,0.41587875,0.38462086
0.24849779,0.68384231,0.71147539,0.56528054,0.52317068,0.44955323,0.41682635
0.243497,0.67759501,0.69956913,0.5702798,0.52826861,0.44483201,0.40885091
0.23849685,0.68351653,0.69793198,0.57527907,0.55659045,0.4736413,0.44161182
0.24082076,0.66375161,0.70267346,0.58027833,0.58491097,0.51524185,0.49403968
0.24738608,0.66768749,0.69802675,0.5852776,0.60930323,0.52021188,0.47386591
0.25395077,0.65434971,0.7060901,0.59027686,0.62706516,0.53044302,0.47164598
0.26051546,0.67541332,0.69887851,0.59168395,0.64482709,0.54550334,0.49080785
0.26708014,0.65826495,0.6960957,0.58471012,0.66581548,0.53932679,0.49577363
0.27364547,0.68253624,0.69967349,0.44663675,0.66980945,0.54421702,0.49432781
0.28021016,0.70019613,0.70014656,0.42276543,0.67380342,0.53677605,0.5017513
0.28677484,0.66087266,0.70165173,0.39889439,0.67779739,0.5139164,0.46252673
0.31340565,0.65781682,0.69876494,0.37502307,0.68179136,0.50845344,0.48552098
0.32681995,0.69767834,0.69757248,0.36606197,0.68578402,0.54270222,0.4781565
0.34023361,0.70588621,0.7092892,0.36563014,0.69034442,0.541527,0.49766204
0.35364727,0.68400004,0.7010743,0.36519859,0.70890147,0.52180805,0.48352148
0.36706157,0.65773132,0.70422582,0.36476677,0.7274572,0.54630143,0.51263399
0.38047524,0.66429113,0.70737734,0.36433495,0.74601424,0.55913024,0.51212197
0.39388954,0.6769464,0.7132357,0.3639034,0.74665165,0.57555983,0.515996
0.4073032,0.65296993,0.70312773,0.36347158,0.73981235,0.49045272,0.47005783
0.41183399,0.67497699,0.69884053,0.36303975,0.73297437,0.5036305,0.46050119
0.40632505,0.66826682,0.69389071,0.3626082,0.71963879,0.4902039,0.45884362
0.40081547,0.69444266,0.70278703,0.36217638,0.71467886,0.51130776,0.4567261
0.39530652,0.68776198,0.69920003,0.36174456,0.73446209,0.5305682,0.46106008
0.42584103,0.65960934,0.70514012,0.36131301,0.75794753,0.54661596,0.4963707
0.42500025,0.68368016,0.70797396,0.36088119,0.75182449,0.54680375,0.48530576
0.41368854,0.67077871,0.75299537,0.36044936,0.74139338,0.50795268,0.48281853
0.40237682,0.69066156,0.74870816,0.36001781,0.73096227,0.47813092,0.43663563
0.39106511,0.67419865,0.75101674,0.35958599,0.72053248,0.47813092,0.45414167
